doc_id,prompt_id,author,source,text_role,text,word_count,sentence_count,mean_sentence_len,type_token_ratio,hapax_ratio,bigram_repetition,nominalization_per_1000,participial_ing_per_1000,coordination_per_1000,that_per_1000,passive_like_per_1000,dialogue_mark_density,direction_per_1000,cardinal_per_1000,egocentric_per_1000,landmark_per_1000,motion_per_1000,sequence_per_1000,deictic_per_1000,route_step_density,survey_route_ratio,landmark_reuse_ratio,left_right_imbalance,closure_per_1000,imperative_sentence_share,first_person_per_1000,second_person_per_1000,sensory_per_1000,affect_per_1000,formulaic_phrase_per_1000,narrative_route_ratio
r2r_036_path1080_gpt-5.4-mini,r2r_036_path1080,llm,r2r,r2r_route_story,"At the top of the stairs, I turned right and crossed the entryway, where the air still held the chill of the front door’s draft. I made a left into the hall and let my footsteps soften against the runner. The house seemed to be holding its breath. At the end, I reached the room and waited there, my hand resting on the frame, listening to the low murmur of pipes and the faint tick of something settling in the walls.

When I moved again, I went down the hall toward the bedroom, the wallpaper narrowing the distance with its faded pattern. I turned left at the hallway, then a slight left into the next passage, as if the house were guiding me by degrees rather than turns. A slight right brought me to the bedroom, and I stepped inside. The room smelled of dust, lavender, and old wood. I walked to the dresser and stopped, facing the mirror that had long ago learned how to keep secrets.

Later, I went down the hall to the right at the top of the stairs. I took a left down the hallway and went straight into the bedroom at the end. I stopped in the doorway, unwilling to disturb the quiet any further, as if the room might answer if I crossed its threshold.",223.0,12.0,18.583333333333332,0.5291479820627802,0.7457627118644068,0.16216216216216217,4.484304932735426,40.35874439461883,35.874439461883405,4.484304932735426,0.0,0.0,71.74887892376681,0.0,35.874439461883405,71.74887892376681,71.74887892376681,13.452914798206278,8.968609865470851,156.9506726457399,0.041666666666666664,0.5,0.14285714285714285,31.390134529147982,0.0,71.74887892376681,0.0,4.484304932735426,0.0,8.968609865470851,0.5714285714285714
r2r_037_path5773_gpt-5.4-mini,r2r_037_path5773,llm,r2r,r2r_route_story,"I slipped into the dining room by the edge of the table, keeping the chairs on my right as if they were guests I didn’t quite trust. The wood smelled faintly of polish and old meals, and I paused beside the dining table and chairs, letting the quiet settle around me.

Then I moved straight through the room opposite the staircase, passing the table on my right. The house seemed to narrow its breath as I crossed to the far side, where a circle table waited near the wall like a small, patient moon. I came up on its left and stopped there, my hand hovering over the smooth rim.

After a moment, I turned around and walked all the way back down past the dining table, retracing my steps through the hush. At the far end, I turned right and headed toward the small table with four chairs tucked into the corner. The room felt warmer there, more used, as if someone had just risen and left a conversation behind. I reached the table and stopped, listening to the soft, empty echo of my own arrival.",188.0,9.0,20.88888888888889,0.5904255319148937,0.7747747747747747,0.08556149732620322,10.638297872340425,47.87234042553192,42.5531914893617,0.0,0.0,0.0,106.38297872340425,0.0,47.87234042553192,63.829787234042556,53.191489361702125,10.638297872340425,37.234042553191486,170.2127659574468,0.034482758620689655,0.6666666666666666,0.2,31.914893617021278,0.0,79.7872340425532,0.0,5.319148936170213,0.0,10.638297872340425,0.59375
r2r_038_path1842_gpt-5.4-mini,r2r_038_path1842,llm,r2r,r2r_route_story,"I came in from the backyard with damp air clinging to my sleeves and turned left at once, following the hush of the house toward the stove. The kitchen held the faint warmth of something long finished, and I passed it without pausing, stepping out into the living area where the black table sat like a polished shadow and the light gray couches waited with their tidy, unreadable cushions. Curtains brushed the doors to my left as I moved on, their fabric stirring softly, as if the room were breathing around me.

Ahead, the stairs rose in a narrow invitation. I took a right toward them, my hand skimming the rail, and climbed with the slow, careful pace of someone arriving too late to speak loudly. Halfway up, the house seemed to settle behind me, the kitchen’s copper smell and the living room’s dim geometry dropping away below.

At the landing, I kept going, one last step, then another, until I reached the very top. There, near the bar and the small sculpture poised in its silent curve, I stopped and listened to the whole house hold its breath.",191.0,8.0,23.875,0.6858638743455497,0.8396946564885496,0.03157894736842104,5.2356020942408374,73.29842931937172,36.64921465968586,0.0,0.0,0.0,62.82722513089005,0.0,31.413612565445025,47.12041884816754,41.8848167539267,15.706806282722512,26.17801047120419,120.41884816753927,0.05555555555555555,0.2222222222222222,0.3333333333333333,15.706806282722512,0.0,62.82722513089005,0.0,15.706806282722512,0.0,5.2356020942408374,0.7391304347826086
r2r_039_path4778_gpt-5.4-mini,r2r_039_path4778,llm,r2r,r2r_route_story,"I turned right into the hallway and let my hand skim the wall as I walked, the carpet muffling my steps. The living room opened ahead of me, warm with lamplight and the faint smell of dust and old wood. I passed the front doors, their glass panes reflecting my shape in fragments, and stopped at the first set of stairs, where the banister rose beside me like a quiet invitation.

After a moment, I turned left and moved past the chairs, then the couches lined along the left side, their cushions dimly holding the shape of absent bodies. I turned left again into the living room and slipped into the arch on the right, where the ceiling seemed to lower around me. The stairs waited there, narrow and familiar. I climbed them slowly, one breath at a time, and after three steps I stopped, listening to the house settle around me.

Then I went left, past the windows where evening pressed its gray face to the glass, and into the couch area again, crossing the room toward the stairs. I reached the bottom steps and waited there, one foot on the floor, as if the house had asked me to pause and I had finally agreed.",207.0,9.0,23.0,0.5507246376811594,0.7017543859649122,0.07766990291262132,9.66183574879227,43.47826086956522,53.14009661835749,0.0,0.0,0.0,86.95652173913044,0.0,33.81642512077295,67.6328502415459,67.6328502415459,24.154589371980677,28.985507246376812,178.743961352657,0.04,0.42857142857142855,0.3333333333333333,28.985507246376812,0.0,86.95652173913044,0.0,14.492753623188406,0.0,4.830917874396135,0.6216216216216216
r2r_040_path3850_gpt-5.4-mini,r2r_040_path3850,llm,r2r,r2r_route_story,"I left the bedroom with the kind of care one gives a room that has heard too much. The hall opened before me, long and dim, and I went into it, my footsteps soft on the floorboards. At the far end, the steps rose like a small dare. I climbed them slowly and stopped by the piano, letting the silence settle around its black curve. It stood there with its lid shut, patient as a secret.

After a moment, I turned back. The bedroom door was still ajar behind me, but I did not look in. I passed through the hall again and climbed the steps once more, this time stopping next to the front of the piano, where the polished wood reflected a thin slice of my face. I could almost hear a note inside it, waiting to be released, though no one touched the keys.

Then I left the room altogether and turned left into the hallway. It stretched away in a narrow line of shadow and light, and I followed it to the steps. Up again I went, straight ahead this time, until the piano was beside me. I waited right next to it, close enough to feel the hush it made, as if the house itself were holding its breath.",214.0,13.0,16.46153846153846,0.616822429906542,0.7803030303030303,0.06103286384976525,9.345794392523365,18.69158878504673,37.38317757009346,4.672897196261682,4.672897196261682,0.0,70.09345794392523,0.0,37.38317757009346,51.401869158878505,56.074766355140184,32.71028037383178,28.037383177570092,158.8785046728972,0.043478260869565216,0.45454545454545453,0.5,18.69158878504673,0.0,74.76635514018692,0.0,23.364485981308412,0.0,4.672897196261682,0.6764705882352942
r2r_041_path7078_gpt-5.4-mini,r2r_041_path7078,llm,r2r,r2r_route_story,"I started forward, keeping the stair well on my left and the sitting area with the television on my right, as if the room itself were asking me to choose a narrow, careful path. The column ahead caught the light, and when I reached it I turned a sharp forty-five degrees, angling toward the table tucked into the corner. The space there felt quieter than the rest of the building, a place where voices went to soften before they could be heard.

From that corner I moved on, letting the television area slide past on my right. The screen flashed with some bright, wordless scene, but I didn’t look. I headed for the same table again, as though the room had folded back on itself, and stopped at the first chair. I faced the corner and sat with my hands on my knees, listening to the low hum of the building, the distant murmur of people who seemed to belong to another hour.

Then I rose and went toward the seating area ahead, following the open line of the floor until I reached the corner that lay to the front right from where I had begun. There I stopped, feeling the route close around me like a thought finally finished.",212.0,9.0,23.555555555555557,0.5990566037735849,0.7716535433070866,0.06635071090047395,9.433962264150944,51.886792452830186,28.30188679245283,9.433962264150944,0.0,0.0,61.320754716981135,0.0,37.735849056603776,37.735849056603776,37.735849056603776,23.58490566037736,23.58490566037736,122.64150943396227,0.047619047619047616,0.25,0.5,33.0188679245283,0.0,84.90566037735849,0.0,18.867924528301888,0.0,4.716981132075472,0.9230769230769231
r2r_042_path6642_gpt-5.4-mini,r2r_042_path6642,llm,r2r,r2r_route_story,"I moved down the hallway with the ottoman on my left, its velvet skin dim in the amber light, and the place felt like it was holding its breath. Ahead, the pool table sat like a green island in the middle of the corridor, the chalky scent of felt and wood rising as I passed it. Straight in front of it, the doorway waited, and I went through without slowing, as if the room beyond had already called my name.

Inside, I aimed for the round cushion on the floor, a lonely moon of fabric that had been left behind by someone in a hurry. I kept going past the billiard table, its polished rails reflecting thin strips of light, and reached the glass doors ahead. For a moment I stood there, waiting, with the cold pane at my fingertips and the rest of the house blurred beyond the glass.

Then I exited and crossed into the room opposite the hall, where the air changed again—quieter, flatter, almost ceremonial. I passed the billiards table there too, its balls gathered in a small bright constellation, and went through the sliding door. The mat caught my shoes with a soft, final hush, and I stopped there, as if the house had decided that was far enough.",215.0,9.0,23.88888888888889,0.5906976744186047,0.7559055118110236,0.06542056074766356,9.30232558139535,32.55813953488372,37.2093023255814,9.30232558139535,0.0,0.0,55.81395348837209,0.0,27.906976744186046,55.81395348837209,46.51162790697674,4.651162790697675,32.55813953488372,106.97674418604652,0.05555555555555555,0.25,1.0,23.25581395348837,0.0,60.46511627906977,0.0,32.55813953488372,4.651162790697675,13.953488372093023,1.0869565217391304
r2r_043_path852_gpt-5.4-mini,r2r_043_path852,llm,r2r,r2r_route_story,"I turned right and slipped into the bedroom, where the air held the stale sweetness of dust and detergent. I went straight past the rumpled bed, then took the left that carried me out of the room and back into the narrow hush of the house. A few paces more and I stopped opposite the mirror. My reflection waited there, pale and patient, as if it had been expecting me longer than I had been gone.

I went inside again, through the living room, where the couch sagged under a faded throw and the television glowed without sound. I passed the blue chair by the wall and found the door tucked behind it on the left. Beyond it, the hallway tightened around me. I took a few more steps and stopped before the hall closet on the left, its latch catching a stripe of light like a small, deliberate warning.

Then I entered from outside, the cold still clinging to my sleeves. I turned slight right into the bedroom, walked to the edge of the bed, and turned left into the hallway. Another slight left brought me to the closet. I stood there, hand hovering near the knob, as if opening it might let the house finally speak.",208.0,12.0,17.333333333333332,0.5673076923076923,0.7203389830508474,0.08695652173913049,14.423076923076923,33.65384615384615,43.26923076923077,4.8076923076923075,0.0,0.0,100.96153846153847,0.0,52.88461538461539,62.5,72.11538461538461,19.23076923076923,33.65384615384615,192.30769230769232,0.03125,0.3076923076923077,0.42857142857142855,28.846153846153847,0.0,76.92307692307692,0.0,19.23076923076923,0.0,9.615384615384615,0.575
r2r_044_path31_gpt-5.4-mini,r2r_044_path31,llm,r2r,r2r_route_story,"I left the bedroom with my hand still warm from the doorknob and took the stairs down two at a time, the house opening around me in its familiar creaks. At the bottom, I kept straight, the television blinking to my right with a blue, sleepless glow, and I stopped at the door as if I had been expected there.

Then I turned left and went down the stairway that narrowed the air around me. Halfway down, I passed another television perched on a ledge, mute and bright, its screen holding a pale reflection of my shoulder. The bathroom came into view ahead, the light under its door thin as a blade, and I stopped there and waited, listening to the pipes whisper behind the wall.

When I turned around, the stairs were where they had always been, patient and ordinary. I went down them again, slower this time, and crossed the hallway to its far end, where the carpet had worn soft under years of passing feet. I stopped in the bathroom door, one hand on the frame, looking into the small lit room as if it might answer back.",191.0,8.0,23.875,0.5863874345549738,0.7053571428571429,0.052631578947368474,15.706806282722512,31.413612565445025,41.8848167539267,5.2356020942408374,5.2356020942408374,0.0,83.7696335078534,0.0,36.64921465968586,57.59162303664922,57.59162303664922,10.471204188481675,36.64921465968586,151.8324607329843,0.043478260869565216,0.36363636363636365,0.3333333333333333,36.64921465968586,0.0,78.53403141361257,0.0,20.94240837696335,0.0,10.471204188481675,0.7586206896551724
r2r_045_path549_gpt-5.4-mini,r2r_045_path549,llm,r2r,r2r_route_story,"I left the kitchen with the last warmth of the stove still clinging to my sleeves and walked forward until the wall beside the doorway pressed close at my shoulder. I turned, facing the opening, and the room behind me narrowed into a square of yellow light. Through the doorway, the house seemed to breathe colder. I went through and headed toward the stairs, the wood answering under my shoes with a tired creak. I kept moving until my foot settled on the second step, where the banister rose beside me like a dark vein in the wall, and I stopped there, listening.

The hallway beyond waited in my memory like a corridor in a dream, so I went on, walking forward toward the door and taking a right into it. The air changed at once: less cooking, more dust and old paint. I went straight down the hall, past the quiet frames and closed doors, and reached the stairs. I climbed them slowly, each riser a small surrender, until I stood on the second stair and paused again, halfway between one floor and the next.

At last I turned right and left the kitchen behind for good, crossing toward the stairs once more. I started up, but only as far as the second step, where I stopped, listening to the house hold its breath around me.",227.0,11.0,20.636363636363637,0.5638766519823789,0.703125,0.08849557522123896,0.0,48.458149779735685,52.863436123348016,0.0,0.0,0.0,101.3215859030837,0.0,39.647577092511014,74.8898678414097,66.07929515418502,26.431718061674008,26.431718061674008,193.83259911894274,0.03125,0.29411764705882354,0.0,22.026431718061673,0.0,88.10572687224669,0.0,13.215859030837004,0.0,0.0,0.5454545454545454
r2r_046_path5429_gpt-5.4-mini,r2r_046_path5429,llm,r2r,r2r_route_story,"I kept my hand on the rail and went down the stairs until the landing opened beneath me. I turned left and crossed through the entrance ahead, into the bedroom where the air held the faint, washed-out scent of linen. The bed sat still as a thought, the lounge chairs angled toward it like patient listeners. I passed them without touching anything and started down the stairs ahead, the carpet muting my steps. Halfway down, I paused, one foot hovering, as if the house had remembered me and wanted to say more.

Then I continued down the stairs and turned left again, moving into the building proper. Orange chairs lined the wall in a bright, almost defiant row, and I walked past them toward the glass door. Beyond it, the light changed, and I stepped out onto the stairs, counting them without meaning to. I stopped on the third step from the bottom, looking down at the narrow strip of floor below, as if it were a place I might still arrive at.

I went down the stairs once more, and when I reached the grilling area, I turned left and entered the house. I crossed the room in a straight line, through the hush, and opened the glass door to go down the steps. At the bottom, I stopped, with the whole day gathered quietly around me.",229.0,12.0,19.083333333333332,0.5502183406113537,0.7063492063492064,0.11403508771929827,4.366812227074236,48.03493449781659,43.66812227074236,0.0,0.0,0.0,100.43668122270742,0.0,26.200873362445414,69.86899563318778,82.96943231441048,17.467248908296945,13.100436681222707,200.87336244541484,0.034482758620689655,0.375,1.0,21.83406113537118,0.0,82.96943231441048,0.0,13.100436681222707,0.0,8.733624454148472,0.5434782608695652
r2r_047_path5529_gpt-5.4-mini,r2r_047_path5529,llm,r2r,r2r_route_story,"I left the bathroom with the smell of soap still clinging to my sleeves and walked straight through the first arched entryway, the curve of it cool and faintly echoing behind me. The hallway opened with its usual hush. On the right wall, the mirror caught me in passing—one quick, uncertain version of myself—so I turned left before I could linger. Ahead, the corridor seemed to lengthen with every step, polished and pale, until the double glass doors came into view, standing like a thought I wasn’t ready to finish.

I did not go through them. Instead, I turned back, retracing my steps with the same soft impatience, and came out again from the bathroom into the brighter middle of the house. Straight ahead, two silver vases held the light between them like a secret. I turned left there, toward the white door with the glass decoration, and waited beside it. The glass flowers in the panel blurred and sharpened as I breathed.

At last I pushed out once more, through the entryway and into the hall, where the end table waited like a small witness. I turned left at it and stopped in the doorway, listening to the building settle around me.",206.0,11.0,18.727272727272727,0.6116504854368932,0.7936507936507936,0.06829268292682922,19.41747572815534,33.980582524271846,38.83495145631068,0.0,0.0,0.0,111.6504854368932,0.0,53.398058252427184,53.398058252427184,58.25242718446602,14.563106796116505,29.12621359223301,184.46601941747574,0.029411764705882353,0.09090909090909091,0.6,19.41747572815534,0.0,77.66990291262135,0.0,9.70873786407767,0.0,0.0,0.5
r2r_048_path3210_gpt-5.4-mini,r2r_048_path3210,llm,r2r,r2r_route_story,"I slipped out of the closet with my coat still smelling faintly of cedar and dust, then turned through the doorway on my left. The bedroom opened around me in a hush of pale walls and rumpled linen. I crossed it slowly, as if the floor might remember my feet, and angled toward the double doors on my right. Beyond them, the hallway bent away to my right, a narrow vein of dim light and framed shadows. I followed it, passing a clock ticking somewhere behind a closed door, then a bench polished by years of hands, and a tall mirror that returned me as a stranger in motion. The air changed there, cooler, carrying the faint draft of the larger rooms ahead.

I kept to the wall until I reached the archway behind the blue chair. The chair sat like a dropped note in the corridor, its fabric faded to the color of rain, and I stopped beneath the curve of the arch, listening. From there, the house seemed to breathe around me: the soft click of the clock, the hush from the living room, the far, patient silence of the front doors waiting at the end of everything.",200.0,9.0,22.22222222222222,0.625,0.824,0.04020100502512558,10.0,40.0,30.0,5.0,0.0,0.0,55.0,0.0,30.0,80.0,25.0,15.0,35.0,95.0,0.058823529411764705,0.125,0.3333333333333333,30.0,0.0,70.0,0.0,10.0,0.0,5.0,0.9473684210526315
r2r_049_path4198_gpt-5.4-mini,r2r_049_path4198,llm,r2r,r2r_route_story,"I turned around and threaded myself through the purple chairs, their plastic arms brushing my coat like cool, indifferent fingers. On the far side, I turned left and stopped beside the box, a plain cardboard thing tucked against the wall as if it had been left there by someone who meant to return and never did.

After a moment, I walked straight ahead, passing the purple chairs again, their backs lined up in a patient row. The room felt smaller from this angle, the air holding the faint scent of dust and radiator heat. At the end of the aisle, I turned left and waited there, listening to the building settle around me. A door clicked somewhere down the hall. Somewhere closer, a vent sighed.

When I moved again, I walked forward, passing all three purple chairs in order, each one a little more worn than the last. Their seats were scuffed, their legs slightly uneven, as if they had spent years learning how to stand still. I stopped behind the last purple chair and stayed there, looking over its rounded back at the quiet room beyond, feeling oddly hidden, as though I had found the exact shape of stillness.",200.0,10.0,20.0,0.675,0.8148148148148148,0.055276381909547756,10.0,50.0,30.0,0.0,5.0,0.0,70.0,0.0,40.0,30.0,55.0,10.0,40.0,135.0,0.045454545454545456,0.16666666666666666,1.0,35.0,0.0,55.0,0.0,15.0,0.0,10.0,0.6296296296296297
r2r_050_path5316_gpt-5.4-mini,r2r_050_path5316,llm,r2r,r2r_route_story,"I walked straight down the hallway, where the carpet dulled my footsteps and the air smelled faintly of bleach and warmed linen. At the turn, I went left and paused near the beds, their blankets tucked tight, their stillness so complete it felt borrowed from sleep. A television murmured somewhere behind a closed door, but here there was only the soft rise and fall of fluorescent light, the kind that makes every shadow look tired.

When I moved on, I followed the hallway again, my hand brushing the wall as if it might steady me. I passed a set of four framed photos—smiling faces caught in other seasons, other rooms—and turned left just after them. Inside the two-bed bedroom, I waited a moment between the narrow frames of the beds, listening to the hush of fabric and the distant clink of a cart in the corridor. The room held a careful, almost tender order, as though someone had arranged it to keep grief from entering.

Then I walked down the hall once more, past the photographs, and into the room on the left. I stopped by the bed, looking at the crumpled sheet, the glass on the tray table, the small dent in the pillow where a head had been.",213.0,9.0,23.666666666666668,0.6619718309859155,0.8297872340425532,0.04245283018867929,14.084507042253522,23.474178403755868,37.55868544600939,4.694835680751174,0.0,0.0,56.33802816901409,0.0,28.169014084507044,51.64319248826291,61.032863849765256,18.779342723004696,23.474178403755868,136.15023474178403,0.05555555555555555,0.18181818181818182,1.0,9.389671361502348,0.0,51.64319248826291,0.0,14.084507042253522,0.0,4.694835680751174,0.5517241379310345
r2r_051_path6476_gpt-5.4-mini,r2r_051_path6476,llm,r2r,r2r_route_story,"I left the wood-floored room with its quiet boards holding the last of my footsteps behind me, turned left into the hall, and slipped into the next room on my right. I kept moving forward until the smell of onions and dish soap drew me left into the kitchen. I crossed it slowly, passing the stove, the humming refrigerator, the narrow stretch of counter, until I reached the far side where two doors waited like choices I didn’t want to make. One opened toward the dining room, the other toward the laundry room. I chose the laundry room and stepped inside.

The air there was cool and damp with detergent. I veered left through the doorway back into the kitchen, then turned left at the buffet, its polished surface reflecting a dim, wavering version of me. I went on through the kitchen and out through the doorway on the right, into the laundry room again, where I paused beside the sink on the left. The basin held a shallow shine of water, and for a moment I watched my face tremble there.

Then I moved left under the chandelier, its glass drops trembling above me, and walked through the door past the dining room table, where the chairs stood neatly as if expecting company. I crossed the kitchen one last time and returned to the laundry room, stopping there as the house settled around me.",237.0,11.0,21.545454545454547,0.540084388185654,0.765625,0.10593220338983056,8.438818565400844,46.413502109704645,33.755274261603375,0.0,0.0,0.0,118.14345991561181,0.0,50.63291139240506,75.9493670886076,63.29113924050633,21.09704641350211,29.535864978902953,202.53164556962025,0.025,0.6111111111111112,0.5555555555555556,16.877637130801688,0.0,84.38818565400844,0.0,4.219409282700422,0.0,8.438818565400844,0.5
r2r_052_path2125_gpt-5.4-mini,r2r_052_path2125,llm,r2r,r2r_route_story,"I slipped behind the sofa, where the air smelled faintly of dust and spilled gin, and headed toward the bar. The room opened in low amber light, the polished wood catching it like old honey. I turned left, angling toward the pool table, its green felt dim and expectant, and stopped beside the round grey chair. Its fabric was cool and worn under my fingertips, as if it had been listening for years.

Then I walked straight ahead, the floorboards giving a soft complaint beneath my shoes, and took a left when I reached the two stools. Their metal legs flashed briefly in the light. I waited in front of the pool table, studying the white scar of the cue ball and the neat triangle of silence around it. Somewhere behind me, a glass clinked.

When I moved again, I headed in the direction of the bar stools, passing their backs like a row of patient strangers. I entered the room on the left of the stools, a smaller, quieter space with the same stale warmth tucked inside it. There, once more, I stopped in front of the pool table, as if the room had folded back on itself and brought me here on purpose.",205.0,11.0,18.636363636363637,0.6,0.7642276422764228,0.08333333333333337,9.75609756097561,29.26829268292683,39.02439024390244,0.0,0.0,0.0,63.41463414634146,0.0,39.02439024390244,34.146341463414636,53.65853658536585,19.51219512195122,39.02439024390244,136.58536585365854,0.047619047619047616,0.5714285714285714,1.0,19.51219512195122,0.0,63.41463414634146,0.0,19.51219512195122,0.0,9.75609756097561,0.7142857142857143
r2r_053_path7252_gpt-5.4-mini,r2r_053_path7252,llm,r2r,r2r_route_story,"The red carpet swallowed my footsteps as I followed the hallway, the two fire extinguishers standing guard on my left like bright, silent sentries. Three white stairs lifted me into a dimmer landing, and then I took the staircase to the right, my hand grazing the rail until I reached the bottom of the next staircase and paused, listening.

I turned right and pushed through the double doors into a wash of colder air. Straight ahead, the corridor seemed longer than it should have been, all echo and pale walls, until I passed the red and white striped chair tucked beside the passage like a forgotten signal. Then I turned right again and climbed the stairs on the right, each step sharpening the sound of my breathing. At the middle, where three stairs met beneath a heavy chandelier, I stopped with the light trembling above my head, as if it were deciding whether to bless me or expose me.

From there I went to the double doors on the right and walked forward, turning right once more to take the stairs up. I climbed until the building’s pulse seemed to gather in my knees, then waited at the bottom of the final set of stairs, as if the rest of my life might arrive there and ask my name.",220.0,8.0,27.5,0.5818181818181818,0.765625,0.091324200913242,0.0,45.45454545454545,40.90909090909091,0.0,0.0,0.0,68.18181818181819,0.0,45.45454545454545,59.09090909090909,54.54545454545455,36.36363636363637,18.181818181818183,159.0909090909091,0.04,0.38461538461538464,0.7142857142857143,18.181818181818183,0.0,90.9090909090909,0.0,13.636363636363637,0.0,9.090909090909092,0.7428571428571429
r2r_054_path2472_gpt-5.4-mini,r2r_054_path2472,llm,r2r,r2r_route_story,"I moved down the hallway with my hand brushing the wall, the house holding its breath around me. The stairs loomed on my right, a dark cut in the grain of the floor, and I kept going until the doorway opened there as if it had been waiting. I stepped inside and stopped at once, one foot still carrying the corridor’s cold. The room smelled faintly of dust and old linen, a private, quiet smell that made me think of things folded away and never spoken of.

I left it and turned right, the motion small but decisive, and the hallway returned to me like a familiar sentence. Again I passed the stairs, their shadow falling across my path, and entered the bedroom on the right. I did not go far. I stopped just after the door, as if crossing the threshold had already asked enough of me. The bed was unmade, a pale shape under the window, and the air felt warmer here, touched by sleep.

Then I went down the hallway once more, past the stairs, and into the room across from them. I stood in the doorway and let my eyes adjust. Nothing moved. Even so, the room seemed to recognize me before I recognized it.",210.0,13.0,16.153846153846153,0.6333333333333333,0.8195488721804511,0.0574162679425837,9.523809523809524,38.095238095238095,52.38095238095238,4.761904761904762,0.0,0.0,57.142857142857146,0.0,19.047619047619047,80.95238095238095,52.38095238095238,28.571428571428573,19.047619047619047,138.0952380952381,0.0625,0.4117647058823529,0.5,19.047619047619047,0.0,90.47619047619048,0.0,28.571428571428573,0.0,9.523809523809524,0.9655172413793104
r2r_055_path2600_gpt-5.4-mini,r2r_055_path2600,llm,r2r,r2r_route_story,"I left the room by turning left, then right, as if the house were correcting my hesitation. At the small rug on the floor, I turned left and stepped outside into the sharper air, where I waited beside the black rug like someone expecting a message that had already been delayed too long.

When I moved again, I angled slightly left and went down the hallway, letting its narrowness gather me in. The corridor bent around itself, and I passed the stairs without looking directly at them, as if they might remember me. Just beyond, I took the first doorway on the left and found myself between two large windows. I stood there and waited, framed by daylight and my own reflection thinning in the glass.

Then I went down the hallway opposite the sitting mirror, its surface holding the room behind me in a quiet, obedient blur. At the intersection I turned right, passed the stairs on my left, and reached the rug. There I made a left into the doorway, took a few steps inside, and stopped, feeling the building close gently around me like a hand finally resting on my shoulder.",194.0,9.0,21.555555555555557,0.5824742268041238,0.7256637168141593,0.08808290155440412,20.61855670103093,56.70103092783505,41.23711340206186,5.154639175257732,5.154639175257732,0.0,103.09278350515464,0.0,51.54639175257732,61.855670103092784,82.47422680412372,20.61855670103093,41.23711340206186,206.18556701030928,0.03333333333333333,0.3333333333333333,0.5555555555555556,25.77319587628866,0.0,103.09278350515464,0.0,0.0,0.0,10.309278350515465,0.575
r2r_056_path4012_gpt-5.4-mini,r2r_056_path4012,llm,r2r,r2r_route_story,"I walked straight down the hallway until the room opened up above me, all that height gathering my footsteps into something smaller. I turned right and found the couch and the fireplace facing me like two patient witnesses. Between them, the air smelled faintly of dust and old smoke. I slipped through the narrow space, the ficus brushing my shoulder as I passed, its leaves glossy in the thin indoor light.

At the hallway on my right, I turned to look down it and entered, the house tightening around me again. I walked until the staircase appeared on my left, its banister rising like a dark rib. I kept going down the hall, then turned right and passed the fireplace with the TV hung above it, the screen reflecting only a pale blur of my own movement. I stopped at the bottom of the stairs, where the carpet thinned and the wood began.

Facing outside, I turned left and walked down the hallway toward two chairs waiting in a small, watchful pair. I turned right and moved between the fireplace and the couch to my left, then through the arch, veering right after the plant. At last I stopped at the base of the stairs, as if the house had led me back to the same breath I had been holding all along.",223.0,11.0,20.272727272727273,0.5381165919282511,0.7,0.12612612612612617,4.484304932735426,53.81165919282511,40.35874439461883,4.484304932735426,0.0,0.0,107.62331838565022,0.0,44.84304932735426,31.390134529147982,76.23318385650224,22.42152466367713,8.968609865470851,206.2780269058296,0.029411764705882353,0.42857142857142855,0.25,8.968609865470851,0.0,98.65470852017937,0.0,13.452914798206278,0.0,4.484304932735426,0.5869565217391305
r2r_057_path6147_gpt-5.4-mini,r2r_057_path6147,llm,r2r,r2r_route_story,"I came in through the glass doors, the afternoon light breaking on my shoulders as if I’d stepped through water. Inside, the hallway opened ahead of me, and I kept straight, passing the two chairs set neatly against the wall, their empty seats catching a pale shine. I did not touch them. I only let my hand skim the air beside their backs as I moved on, drawn toward the door at the end.

Outside, the air was cooler. I paused by the red statue, its color almost too bright against the muted stone and trim, like a wound that had been polished into beauty. It stood still and watchful while I stood with it, listening to the house breathe behind me.

Then I went straight again and back indoors, as if the building had taken a slow breath and was drawing me in. The rooms felt briefly familiar, full of quiet corners and softened footsteps. I continued straight until the glass door appeared ahead, and I went out through it once more.

Near the red statue on the right, I waited, letting its color hold the edge of my attention. At last I entered the house again and went straight through it, out onto the patio, where I stopped outside the patio door and looked back at the lit rectangle of the house behind me.",227.0,12.0,18.916666666666668,0.5859030837004405,0.7293233082706767,0.07964601769911506,4.405286343612334,30.837004405286343,39.647577092511014,4.405286343612334,4.405286343612334,0.0,105.72687224669603,0.0,52.863436123348016,30.837004405286343,35.242290748898675,17.621145374449338,39.647577092511014,158.59030837004406,0.027777777777777776,0.2857142857142857,1.0,13.215859030837004,0.0,92.51101321585904,0.0,17.621145374449338,0.0,8.810572687224669,0.7777777777777778
